"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 09 19:18:59 GMT 2023","Thu Nov 09 19:18:59 GMT 2023","114","","com.example.junit5.StepTest","","com.example.junit5.StepTest","test with annotation steps","test with annotation steps()",""
"passed","Thu Nov 09 19:18:59 GMT 2023","Thu Nov 09 19:18:59 GMT 2023","8","","com.example.junit5.StepTest","","com.example.junit5.StepTest","test with lambda steps","test with lambda steps()",""
